loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category
5030738,130738,2024-04-21,Kisumu,Nakuru,21,Salaried,64000,2,218600,Emergency,267000,3,103600,1400,1.641,1.221,4,0,0,63000,55300,20,0.567,1.0,148,6,0.423,Defaulted,1,0.1502,Moderate
5034967,134967,2024-04-21,Nyeri,Kisumu,58,Business Owner,70500,4,111900,Business,217000,24,10300,13600,0.339,1.939,5,0,0,66500,51500,34,0.796,0.999,3,2,0.948,Late,0,0.044,Low
5046585,146585,2024-04-21,Thika,Other,48,Self-Employed,117400,1,589700,School Fees,636300,12,61600,33600,0.811,1.079,1,0,1,110100,80600,8,0.612,0.516,1,2,0.834,Late,0,0.0688,Low
5003605,103605,2024-04-21,Thika,Meru,65,Salaried,124400,7,690400,Emergency,570000,6,104100,35300,1.121,0.826,9,0,1,164100,155900,58,0.978,0.686,7,0,0.971,Late,0,0.0064,Low
5028703,128703,2024-04-21,Nyeri,Meru,48,Casual,17400,11,47400,Asset Finance,52800,36,1600,4900,0.374,1.114,20,0,1,22800,19800,97,0.744,0.532,7,1,0.89,Late,0,0.0126,Low
5034808,134808,2024-04-21,Embu,Kakamega,22,Self-Employed,40700,6,175000,Emergency,340500,6,67300,7300,1.833,1.946,9,0,1,42100,40400,63,0.73,0.872,21,0,0.89,Late,0,0.0262,Low
5013643,113643,2024-04-21,Thika,Nairobi,40,Business Owner,176700,2,51400,Asset Finance,1000000,36,31400,4200,0.201,19.455,2,0,0,190400,178200,19,0.689,0.503,26,5,0.279,Defaulted,1,0.9792,Very High
5033557,133557,2024-04-21,Kisumu,Mombasa,33,Self-Employed,65200,1,267100,Agriculture,283200,12,26600,15000,0.638,1.06,3,1,0,81800,67700,8,0.936,0.912,11,0,0.946,Current,0,0.0781,Low
5031457,131457,2024-04-21,Thika,Nairobi,35,Salaried,96400,5,313100,Development,816100,36,25000,19700,0.464,2.607,10,0,1,104400,81800,48,0.808,0.905,3,0,0.923,Current,0,0.0528,Low
5015848,115848,2024-04-21,Embu,Kisumu,39,Business Owner,94800,4,280700,Agriculture,639600,12,60200,17800,0.823,2.279,4,1,0,119600,105500,32,0.835,0.432,6,0,0.874,Late,0,0.1335,Moderate
5004487,104487,2024-04-21,Eldoret,Embu,45,Salaried,45300,7,83600,Agriculture,120800,18,7400,10900,0.404,1.445,2,1,1,59200,39000,65,0.879,0.356,11,0,0.928,Current,0,0.0275,Low
5034656,134656,2024-04-21,Nyeri,Nairobi,32,Casual,14200,6,46100,Development,129700,36,4400,2400,0.479,2.813,7,0,2,18800,15800,63,0.694,0.286,6,0,0.972,Late,0,0.096,Low
5034063,134063,2024-04-21,Nairobi CBD,Meru,25,Self-Employed,49600,20,239500,Emergency,374600,3,141900,3500,2.5,1.564,25,0,5,46800,36900,160,0.751,0.828,4,0,0.917,Current,0,0.017,Low
5020945,120945,2024-04-21,Nairobi CBD,Embu,37,Business Owner,64200,4,55700,Development,229200,12,21500,4100,0.399,4.115,7,0,1,71700,48200,41,0.704,0.933,1,0,0.874,Current,0,0.1079,Moderate
5039435,139435,2024-04-21,Thika,Mombasa,31,Salaried,54600,8,291400,Business,417100,36,13200,2300,0.284,1.431,7,0,0,51700,37300,72,0.783,0.718,8,1,1.0,Current,0,0.013,Low
5022211,122211,2024-04-21,Kisumu,Nairobi,41,Self-Employed,72800,7,270200,Agriculture,261700,6,46100,12400,0.804,0.969,14,0,1,87200,80000,64,0.707,1.0,6,0,0.983,Late,0,0.0245,Low
5024408,124408,2024-04-21,Nakuru,Nairobi,44,Farmer,64200,11,229900,Emergency,305500,6,61600,21100,1.288,1.329,16,0,0,70600,65400,104,0.964,0.86,6,1,0.825,Current,0,0.0181,Low
5049290,149290,2024-04-21,Westlands,Uasin Gishu,41,Salaried,21000,6,59900,Business,77100,24,3600,2300,0.281,1.287,11,1,2,18700,17100,58,0.869,0.707,9,1,0.825,Late,0,0.0326,Low
5031632,131632,2024-04-21,Kisumu,Uasin Gishu,21,Casual,34700,13,45500,Business,168000,24,8100,11300,0.559,3.692,24,1,2,38000,35400,102,1.0,0.965,16,1,0.875,Late,0,0.0123,Low
5010261,110261,2024-04-21,Nakuru,Kiambu,38,Business Owner,76300,3,158400,Agriculture,487000,12,44200,16600,0.797,3.074,7,0,0,101500,92400,24,1.0,0.678,1,0,0.939,Late,0,0.0729,Low
5046880,146880,2024-04-21,Nairobi CBD,Kiambu,41,Self-Employed,89900,1,410700,School Fees,574000,12,53500,3600,0.635,1.398,4,0,1,94400,84800,10,0.915,0.812,77,6,0.546,Defaulted,1,0.0379,Low
5044396,144396,2024-04-21,Mombasa,Machakos,46,Business Owner,93500,7,172700,Development,189600,24,9500,3500,0.139,1.098,14,0,0,123700,87600,77,0.832,0.745,2,2,0.958,Late,0,0.0093,Low
5023058,123058,2024-04-21,Westlands,Mombasa,34,Self-Employed,54200,5,70200,Asset Finance,155000,36,4900,14700,0.362,2.208,15,0,0,68500,59800,58,0.9,0.853,8,0,0.894,Current,0,0.014,Low
5040386,140386,2024-04-21,Mombasa,Other,32,Casual,23600,4,139700,Agriculture,244000,12,24200,4300,1.208,1.747,5,0,2,22800,18900,46,0.98,0.544,2,0,1.008,Late,0,0.0935,Low
5013147,113147,2024-04-21,Thika,Kisumu,38,Farmer,71600,2,150500,Agriculture,303700,12,30600,17500,0.672,2.018,3,0,0,66600,46700,23,0.717,0.57,12,0,0.863,Late,0,0.1421,Moderate
5022856,122856,2024-04-21,Embu,Other,38,Business Owner,81500,5,270000,Emergency,295300,3,108700,24000,1.628,1.094,6,0,0,99400,71000,45,0.635,0.78,5,0,0.946,Late,0,0.0567,Low
5037364,137364,2024-04-21,Kisumu,Nakuru,37,Salaried,100100,8,276800,School Fees,640200,3,222400,31800,2.5,2.313,14,0,2,119500,116000,90,0.896,0.616,7,0,0.856,Late,0,0.1697,Moderate
5033759,133759,2024-04-21,Westlands,Meru,37,Self-Employed,71700,4,107300,Development,562100,12,53400,19000,1.01,5.239,9,0,3,85600,71100,36,0.694,0.719,7,1,0.833,Late,0,0.3859,High
5000788,100788,2024-04-21,Meru,Machakos,42,Self-Employed,69100,4,84800,Emergency,261900,3,99000,18300,1.698,3.088,6,1,1,67100,47100,46,0.837,0.658,1,2,0.932,Late,0,0.1996,Moderate
5017394,117394,2024-04-22,Eldoret,Nakuru,39,Business Owner,119700,5,353300,Development,309900,24,15400,36800,0.436,0.877,12,0,1,121500,89300,53,0.852,0.871,4,0,0.822,Current,0,0.0182,Low
5019650,119650,2024-04-22,Nairobi CBD,Uasin Gishu,21,Salaried,48200,5,128300,Agriculture,309500,18,19300,7200,0.55,2.412,5,0,2,49800,41200,41,0.733,0.806,2,1,0.869,Current,0,0.0294,Low
5030430,130430,2024-04-22,Nyeri,Kiambu,45,Salaried,65700,2,320000,School Fees,660900,12,57600,20100,1.183,2.065,5,0,0,59700,56300,20,0.75,0.833,3,0,0.824,Current,0,0.1874,Moderate
5026356,126356,2024-04-22,Nakuru,Embu,28,Salaried,39000,1,104300,Business,119500,36,3900,10400,0.367,1.146,7,0,1,42600,28600,11,0.86,0.767,1,0,0.861,Current,0,0.0128,Low
5000711,100711,2024-04-22,Nyeri,Nairobi,25,Business Owner,124200,9,270600,Business,872600,36,29300,38500,0.546,3.225,16,0,2,148000,140300,98,0.679,0.776,4,0,0.877,Current,0,0.0895,Low
5001724,101724,2024-04-22,Westlands,Nairobi,35,Salaried,108900,3,333200,School Fees,436100,12,44100,16700,0.558,1.309,1,0,0,132500,125300,31,0.77,0.955,2,1,0.971,Current,0,0.0642,Low
5041954,141954,2024-04-22,Eldoret,Other,45,Self-Employed,57200,2,282100,Asset Finance,299100,24,14600,8800,0.409,1.06,3,0,4,71300,59000,17,1.0,0.697,4,0,1.012,Late,0,0.0245,Low
5046206,146206,2024-04-22,Eldoret,Nakuru,33,Salaried,74800,5,274400,Agriculture,384300,6,71000,10300,1.087,1.401,6,1,1,70100,64400,50,0.81,0.976,6,0,0.961,Late,0,0.0836,Low
5038825,138825,2024-04-22,Eldoret,Nakuru,37,Self-Employed,47600,4,182300,Business,111000,36,3700,14000,0.372,0.609,6,0,1,51600,39100,32,0.671,0.837,3,0,0.892,Late,0,0.0128,Low
5041795,141795,2024-04-22,Nakuru,Nairobi,28,Farmer,30400,4,1000,Emergency,81400,3,32000,6700,1.273,81.4,1,0,2,31800,23300,41,0.768,0.816,34,8,0.34,Defaulted,1,1.0,Very High
5008179,108179,2024-04-22,Nairobi CBD,Meru,29,Salaried,57500,9,127700,School Fees,102900,12,10100,2100,0.212,0.806,12,0,0,57500,55400,95,0.697,0.967,3,1,0.983,Late,0,0.0158,Low
5017293,117293,2024-04-22,Nyeri,Nakuru,31,Salaried,68100,6,153400,Development,303300,36,9700,18000,0.407,1.977,5,1,0,63100,46100,67,0.724,1.0,6,1,0.99,Current,0,0.0236,Low
5014420,114420,2024-04-22,Nairobi CBD,Nakuru,34,Salaried,60000,2,254800,School Fees,525600,12,49500,9300,0.98,2.063,1,0,0,66400,44900,16,0.971,0.976,7,0,0.996,Current,0,0.1493,Moderate
5008849,108849,2024-04-22,Meru,Kakamega,49,Self-Employed,97400,7,281800,Business,398900,6,72800,5800,0.807,1.416,11,0,0,83200,71000,70,0.808,0.677,1,0,1.015,Late,0,0.0186,Low
5020749,120749,2024-04-22,Thika,Kisumu,43,Self-Employed,28600,0,109200,Business,137900,36,4500,5500,0.35,1.263,5,0,2,29200,23300,3,0.873,0.959,5,0,0.856,Current,0,0.033,Low
5048325,148325,2024-04-22,Kisumu,Nairobi,23,Business Owner,81500,10,171200,Agriculture,511800,18,30500,2000,0.399,2.989,8,2,2,107700,74800,94,0.678,0.981,4,0,0.883,Late,0,0.0877,Low
5041448,141448,2024-04-22,Thika,Nakuru,47,Casual,30200,7,127400,School Fees,136900,12,12900,8600,0.712,1.075,13,0,0,27500,21900,80,0.796,0.718,0,0,0.952,Current,0,0.043,Low
5041638,141638,2024-04-22,Nairobi CBD,Uasin Gishu,28,Casual,20800,13,53300,School Fees,51200,6,9600,6300,0.764,0.961,18,0,4,18800,13000,122,0.94,0.644,3,1,0.898,Late,0,0.0129,Low
5028096,128096,2024-04-22,Mombasa,Kakamega,39,Self-Employed,64900,1,136000,Development,296300,12,27800,15900,0.673,2.179,2,0,0,80300,65400,11,0.794,1.0,7,0,0.82,Late,0,0.0628,Low
5029738,129738,2024-04-22,Nyeri,Kiambu,43,Self-Employed,56800,3,167400,Asset Finance,279300,48,6200,11000,0.303,1.668,8,0,0,48700,43100,25,0.846,0.506,3,0,0.927,Late,0,0.0389,Low
5032492,132492,2024-04-22,Meru,Nairobi,23,Farmer,45600,8,96900,Development,189600,12,18900,4000,0.502,1.957,15,0,1,52300,38200,65,0.593,0.732,11,1,0.893,Late,0,0.0327,Low
5049761,149761,2024-04-22,Nyeri,Kisumu,27,Farmer,25800,1,64100,Development,232800,24,11000,7300,0.709,3.632,4,0,1,32400,31100,12,0.622,0.987,24,0,0.883,Late,0,0.0992,Low
5000106,100106,2024-04-22,Thika,Uasin Gishu,38,Salaried,72600,4,414700,Asset Finance,507000,24,23400,23600,0.647,1.223,8,1,2,92900,88900,44,0.864,0.736,4,1,0.996,Current,0,0.0345,Low
5048485,148485,2024-04-22,Embu,Nairobi,24,Self-Employed,75100,4,253500,Business,183900,24,9200,19600,0.383,0.725,6,0,0,73000,60300,46,0.979,0.579,7,2,0.98,Late,0,0.0267,Low
5020217,120217,2024-04-22,Nairobi CBD,Nairobi,37,Business Owner,60100,2,227800,Business,187100,12,17300,20100,0.622,0.821,4,0,1,58100,47700,23,0.852,0.25,8,2,0.962,Current,0,0.0379,Low
5031785,131785,2024-04-22,Nakuru,Other,38,Self-Employed,67600,5,224200,Asset Finance,187500,24,8700,23300,0.473,0.836,10,0,1,79700,54200,41,0.812,0.545,6,0,0.892,Late,0,0.0238,Low
5011816,111816,2024-04-22,Kisumu,Other,49,Self-Employed,63500,3,346000,Development,409000,24,20200,1300,0.339,1.182,5,1,1,66800,59700,32,0.795,0.763,7,0,0.921,Late,0,0.0528,Low
5025354,125354,2024-04-22,Mombasa,Uasin Gishu,31,Casual,41300,3,43600,Emergency,252900,3,87900,10400,2.38,5.8,7,0,0,48700,34100,27,0.888,0.918,43,3,0.447,Severely Delinquent,1,0.4454,High
5039574,139574,2024-04-22,Meru,Machakos,37,Casual,39400,7,31100,Asset Finance,120700,24,6000,13500,0.495,3.881,11,0,2,34300,26800,58,0.766,0.523,3,1,0.901,Late,0,0.0349,Low
5030480,130480,2024-04-22,Meru,Machakos,51,Business Owner,95400,5,366300,Agriculture,440500,6,80700,9600,0.947,1.203,8,0,0,83800,66800,59,1.0,0.392,0,2,0.917,Current,0,0.011,Low
5003735,103735,2024-04-22,Thika,Nakuru,50,Salaried,100700,5,74400,Emergency,735700,12,73900,17000,0.903,9.888,8,0,1,122600,82200,43,0.699,0.72,3,1,0.964,Current,0,0.5734,Very High
5039499,139499,2024-04-22,Meru,Other,39,Salaried,49400,2,112700,Emergency,276600,6,50000,16100,1.338,2.454,8,1,1,65900,54100,17,0.605,0.796,10,1,0.914,Late,0,0.1726,Moderate
5012190,112190,2024-04-22,Nairobi CBD,Mombasa,44,Self-Employed,40000,4,28000,Emergency,139200,3,54600,13100,1.692,4.971,9,0,0,42400,41300,47,0.693,0.799,0,1,0.847,Current,0,0.0865,Low
5047608,147608,2024-04-22,Meru,Machakos,37,Business Owner,86600,4,138700,Emergency,529600,3,212000,6200,2.5,3.818,7,0,0,75400,61300,40,1.0,0.732,4,2,1.014,Late,0,0.4007,High
5045460,145460,2024-04-22,Thika,Nairobi,33,Business Owner,68000,4,34600,Business,159800,6,31500,19600,0.751,4.618,9,0,0,85800,61000,45,0.659,1.0,36,4,0.557,Defaulted,1,0.0828,Low
5019422,119422,2024-04-22,Embu,Mombasa,48,Self-Employed,80900,7,269000,Asset Finance,352000,24,17500,19900,0.462,1.309,11,0,2,71200,49700,67,0.889,0.476,3,0,0.841,Current,0,0.0314,Low
5012880,112880,2024-04-22,Eldoret,Other,36,Salaried,42800,5,67400,Development,81500,24,3800,11500,0.357,1.209,10,0,0,49000,36400,53,1.0,0.494,5,0,0.84,Late,0,0.019,Low
5013260,113260,2024-04-22,Eldoret,Mombasa,62,Salaried,49000,7,140800,Business,274000,36,8700,6500,0.31,1.946,13,2,4,62900,53000,64,0.655,0.948,3,2,0.822,Late,0,0.0838,Low
5032183,132183,2024-04-22,Mombasa,Other,28,Business Owner,125000,5,382900,Business,872700,6,166600,6000,1.381,2.279,5,0,2,131100,97700,48,0.868,0.679,22,0,0.926,Current,0,0.0943,Low
5048848,148848,2024-04-22,Meru,Uasin Gishu,28,Salaried,25600,1,106900,Development,197100,12,17900,4800,0.887,1.844,3,0,1,27200,24500,11,0.894,0.825,8,0,0.854,Late,0,0.0718,Low
5030675,130675,2024-04-22,Nairobi CBD,Embu,34,Salaried,93200,9,381400,Business,525500,24,26500,19300,0.491,1.378,5,0,0,97600,81300,77,1.0,1.0,8,1,0.985,Current,0,0.013,Low
5047867,147867,2024-04-22,Thika,Mombasa,30,Self-Employed,36900,7,52600,Emergency,201400,3,72800,3200,2.06,3.829,6,0,1,49100,41200,81,0.939,0.57,7,0,0.994,Late,0,0.1765,Moderate
5043521,143521,2024-04-22,Nyeri,Machakos,42,Salaried,86200,3,436100,Emergency,370300,6,69700,19700,1.037,0.849,2,0,0,75300,64700,28,0.883,0.826,15,0,0.956,Late,0,0.0239,Low
5042676,142676,2024-04-22,Westlands,Other,34,Self-Employed,74900,7,265500,Business,407200,24,19300,12300,0.422,1.534,2,0,1,92500,75100,84,0.893,0.773,1,2,0.961,Current,0,0.0287,Low
5013219,113219,2024-04-22,Westlands,Nairobi,38,Casual,23400,8,66400,Emergency,170100,6,30600,700,1.338,2.562,10,0,0,30300,26800,64,0.623,0.592,4,2,0.861,Current,0,0.1036,Moderate
5004737,104737,2024-04-22,Mombasa,Nairobi,36,Self-Employed,53900,3,195800,Agriculture,191000,6,34900,6600,0.77,0.975,5,0,1,56800,48700,33,0.784,0.853,13,0,0.95,Late,0,0.0307,Low
5029444,129444,2024-04-22,Mombasa,Nairobi,51,Business Owner,162100,4,545400,Development,1000000,36,32100,7000,0.241,1.834,5,1,2,159200,110700,45,0.912,0.934,3,0,0.888,Current,0,0.0503,Low
5047263,147263,2024-04-22,Westlands,Uasin Gishu,29,Farmer,25700,4,94600,Asset Finance,127600,60,2500,4600,0.276,1.349,6,2,2,24700,24200,37,0.586,0.789,27,0,0.874,Current,0,0.0296,Low
5031381,131381,2024-04-22,Mombasa,Kisumu,32,Casual,23400,3,54200,Business,137400,12,13400,4300,0.756,2.535,7,0,1,29400,20100,30,0.828,0.647,6,0,0.888,Current,0,0.1325,Moderate
5037144,137144,2024-04-23,Nairobi CBD,Kisumu,29,Farmer,23400,5,36200,Development,168300,12,15100,3100,0.778,4.649,6,0,0,31100,25800,47,0.631,0.709,2,0,0.894,Late,0,0.0841,Low
5040833,140833,2024-04-23,Westlands,Nairobi,27,Farmer,33800,1,52900,Agriculture,159300,12,16100,4300,0.604,3.011,1,0,0,40500,29000,11,0.685,0.755,6,0,0.946,Late,0,0.122,Moderate
5018198,118198,2024-04-23,Westlands,Kiambu,30,Business Owner,82100,5,229000,Development,549300,12,51200,2400,0.653,2.399,4,0,0,85000,69900,46,0.823,1.0,3,0,0.938,Late,0,0.0457,Low
5004953,104953,2024-04-23,Westlands,Machakos,33,Self-Employed,119000,2,342700,Agriculture,1000000,12,95900,15500,0.936,2.918,4,0,1,124300,89400,20,0.913,0.969,2,0,0.872,Late,0,0.1954,Moderate
5014272,114272,2024-04-23,Thika,Mombasa,43,Self-Employed,77900,2,306200,Development,343100,12,31400,16900,0.62,1.121,5,0,1,101800,97600,17,0.878,1.0,3,1,1.019,Late,0,0.0191,Low
5029046,129046,2024-04-23,Thika,Nyeri,42,Salaried,58100,10,326900,Business,209200,36,6800,1200,0.138,0.64,16,0,0,62400,47200,93,0.864,1.0,10,0,0.891,Current,0,0.0028,Low
5001398,101398,2024-04-23,Eldoret,Kiambu,58,Salaried,36700,5,213500,Business,186200,6,37300,12100,1.346,0.872,9,0,0,35200,26600,48,1.0,0.664,4,0,0.937,Current,0,0.0249,Low
5018744,118744,2024-04-23,Westlands,Machakos,27,Farmer,35600,5,90100,Agriculture,204000,12,18600,11400,0.843,2.264,8,0,3,40700,39400,46,0.843,0.758,2,0,0.839,Late,0,0.1277,Moderate
5022202,122202,2024-04-23,Eldoret,Nairobi,30,Salaried,32400,1,97500,Development,172300,24,8400,1900,0.318,1.767,4,0,0,28200,25800,9,0.731,0.526,34,0,0.91,Late,0,0.0687,Low
5032847,132847,2024-04-23,Thika,Machakos,30,Self-Employed,50700,3,180600,Emergency,312300,6,62700,11800,1.469,1.729,3,2,2,58900,55900,29,0.869,0.615,8,0,0.948,Current,0,0.2495,Moderate
5007005,107005,2024-04-23,Kisumu,Other,45,Self-Employed,63700,2,102400,Development,292200,36,8600,20600,0.458,2.854,3,0,1,81300,78000,23,0.879,0.838,4,0,0.852,Late,0,0.085,Low
5001036,101036,2024-04-23,Thika,Meru,39,Business Owner,105200,2,282800,School Fees,402300,12,37900,9100,0.447,1.423,0,0,0,133200,93700,21,0.57,0.811,5,0,0.998,Late,0,0.0334,Low
5035744,135744,2024-04-23,Westlands,Uasin Gishu,32,Self-Employed,88000,1,273000,Business,647000,24,30400,11800,0.48,2.37,1,0,0,110200,100600,8,0.913,0.779,1,1,0.834,Current,0,0.0765,Low
5040919,140919,2024-04-23,Nyeri,Meru,30,Casual,58600,0,245000,Agriculture,430200,12,43000,2000,0.768,1.756,2,0,0,63300,43900,3,0.83,0.744,21,0,0.892,Late,0,0.1136,Moderate
5043830,143830,2024-04-23,Westlands,Uasin Gishu,32,Salaried,59800,13,153600,School Fees,167400,3,58600,6500,1.089,1.09,24,1,2,74100,59600,134,0.918,0.764,13,1,0.898,Current,0,0.0168,Low
5021544,121544,2024-04-23,Nakuru,Nairobi,36,Salaried,73100,2,246400,Emergency,222200,3,90000,20000,1.505,0.902,3,0,0,81700,66300,18,0.928,0.862,7,0,0.991,Current,0,0.0441,Low
5006289,106289,2024-04-23,Eldoret,Machakos,36,Farmer,62800,2,17100,Development,292300,12,27900,17400,0.721,17.094,5,0,1,59500,41700,22,0.621,0.674,131,3,0.511,Defaulted,1,0.9242,Very High
5029538,129538,2024-04-23,Thika,Mombasa,36,Salaried,56200,3,281500,Business,411200,36,13400,17800,0.555,1.461,3,0,0,67100,60000,27,0.928,0.766,4,2,0.95,Current,0,0.0406,Low
5004735,104735,2024-04-23,Westlands,Nairobi,26,Self-Employed,88000,1,205800,Development,494600,12,48000,25000,0.83,2.403,0,0,0,109100,103900,11,0.837,0.376,5,2,0.858,Late,0,0.0788,Low
5027923,127923,2024-04-23,Eldoret,Nairobi,42,Casual,19700,7,1000,Business,37800,6,7100,2700,0.497,37.8,10,0,0,19500,16000,81,0.761,0.875,62,3,0.356,Defaulted,1,0.9996,Very High
5032285,132285,2024-04-23,Mombasa,Kiambu,34,Salaried,59300,10,304800,Business,331200,36,10100,7300,0.293,1.087,10,0,1,55100,47200,101,0.663,0.827,1,0,0.939,Late,0,0.0178,Low
5032426,132426,2024-04-23,Westlands,Nairobi,21,Casual,16600,13,51400,Agriculture,123600,12,12000,1500,0.813,2.405,21,0,0,20000,14400,147,1.0,0.478,1,1,0.874,Current,0,0.0168,Low
5048729,148729,2024-04-23,Meru,Meru,31,Casual,18300,0,72200,Agriculture,113200,12,10500,5400,0.869,1.568,4,0,1,18700,13100,3,0.711,0.505,106,3,0.676,Severely Delinquent,1,0.1449,Moderate
5019663,119663,2024-04-23,Eldoret,Other,33,Salaried,88000,3,75500,Business,181900,24,8000,24700,0.372,2.409,8,0,0,77700,51000,32,1.0,0.893,2,0,0.914,Current,0,0.0349,Low
5022542,122542,2024-04-23,Meru,Kiambu,31,Salaried,87300,7,401500,Development,648600,12,58400,12500,0.812,1.615,12,0,0,90000,80900,61,0.839,0.544,7,0,0.869,Late,0,0.0308,Low
5011472,111472,2024-04-23,Nakuru,Kiambu,62,Salaried,86300,9,256600,Asset Finance,476600,24,23300,25200,0.562,1.857,5,1,3,110400,100900,98,0.688,0.625,10,1,1.012,Late,0,0.0393,Low
5020395,120395,2024-04-23,Nairobi CBD,Meru,54,Salaried,75400,5,152600,Agriculture,438800,6,88400,15500,1.378,2.875,4,0,0,94700,91700,54,0.774,0.689,3,0,0.992,Late,0,0.1772,Moderate
5030701,130701,2024-04-23,Thika,Other,40,Casual,15300,10,63500,Agriculture,113000,18,7000,2500,0.621,1.78,14,1,2,13400,8900,89,0.798,0.525,1,0,0.992,Current,0,0.0271,Low
5021685,121685,2024-04-23,Nairobi CBD,Kakamega,45,Salaried,48400,2,24100,Emergency,274700,3,100900,13100,2.355,11.398,8,0,0,51100,39100,19,1.0,0.758,57,6,0.768,Restructured,1,0.9226,Very High
5027706,127706,2024-04-23,Kisumu,Uasin Gishu,39,Self-Employed,42600,3,11700,Emergency,78200,3,27800,13800,0.977,6.684,3,0,0,45600,42300,33,0.791,0.724,16,1,1.007,Late,0,0.1956,Moderate
5001361,101361,2024-04-23,Eldoret,Machakos,45,Farmer,15600,3,28800,Agriculture,60400,18,3600,500,0.263,2.097,12,0,2,14900,10000,35,0.712,0.553,5,2,0.951,Late,0,0.1001,Moderate
5038168,138168,2024-04-23,Meru,Mombasa,32,Self-Employed,46800,2,139300,School Fees,169900,6,31100,14900,0.983,1.22,2,0,0,55300,40900,19,0.909,0.967,5,1,0.907,Current,0,0.0426,Low
5047562,147562,2024-04-23,Embu,Machakos,21,Business Owner,57500,2,9600,Emergency,268200,12,24800,14700,0.687,27.938,7,0,0,67100,50000,24,0.868,0.581,41,5,0.385,Restructured,1,0.9962,Very High
5002830,102830,2024-04-23,Nyeri,Mombasa,27,Salaried,46100,4,122300,Emergency,137900,12,13400,4800,0.395,1.128,7,0,1,61300,42700,41,0.631,0.464,1,2,0.844,Late,0,0.0131,Low
5041385,141385,2024-04-23,Mombasa,Nairobi,32,Self-Employed,106800,2,557500,Asset Finance,719400,24,32700,26200,0.551,1.29,0,0,0,123400,104100,19,0.986,0.945,2,0,0.832,Late,0,0.0301,Low
5039571,139571,2024-04-23,Kisumu,Nairobi,40,Business Owner,44800,2,204900,Agriculture,357500,18,23000,8800,0.71,1.745,4,0,2,53300,40900,18,0.557,0.55,4,2,0.996,Late,0,0.1153,Moderate
5002616,102616,2024-04-23,Westlands,Kiambu,34,Salaried,41300,5,172100,Development,160000,24,7500,10500,0.436,0.93,7,2,4,52900,38100,59,0.811,0.872,4,0,0.823,Late,0,0.0483,Low
5026364,126364,2024-04-23,Westlands,Kakamega,41,Self-Employed,74600,7,132400,Agriculture,255300,18,15000,14500,0.395,1.928,10,0,2,86800,84400,80,0.847,0.917,20,0,0.987,Late,0,0.0159,Low
5030128,130128,2024-04-23,Kisumu,Kisumu,31,Salaried,47400,4,143500,Development,408400,36,13600,5400,0.401,2.846,9,0,4,55900,46300,34,0.853,0.748,3,0,0.847,Late,0,0.0791,Low
5023681,123681,2024-04-23,Westlands,Nakuru,23,Farmer,37300,2,67100,School Fees,144600,3,54300,10400,1.735,2.155,4,0,1,46200,43400,18,0.647,0.366,3,2,0.974,Late,0,0.2298,Moderate
5044017,144017,2024-04-23,Thika,Nairobi,27,Salaried,49500,4,54600,Emergency,362000,6,67700,12500,1.62,6.63,6,0,0,43400,38700,35,0.945,0.726,3,0,0.834,Current,0,0.4059,High
5023247,123247,2024-04-23,Nyeri,Nairobi,38,Salaried,47800,5,241700,Business,371000,12,32700,5600,0.801,1.535,10,0,0,60300,46600,50,0.901,0.834,1,0,0.858,Current,0,0.0473,Low
5009418,109418,2024-04-23,Nakuru,Kakamega,32,Salaried,62900,10,261400,Business,402500,12,37900,19200,0.908,1.54,18,0,1,72800,66600,100,0.885,0.629,3,2,0.924,Current,0,0.0227,Low
5033790,133790,2024-04-23,Thika,Embu,36,Self-Employed,17900,6,59700,School Fees,94800,3,38000,1400,2.201,1.588,11,0,2,15500,12100,68,0.85,0.677,2,0,0.99,Current,0,0.2356,Moderate
5045279,145279,2024-04-23,Nairobi CBD,Nairobi,38,Self-Employed,78900,1,73000,Asset Finance,174200,48,3800,24500,0.359,2.386,3,0,0,82900,61600,9,0.788,0.601,4,2,0.983,Current,0,0.0534,Low
5023710,123710,2024-04-23,Meru,Embu,43,Salaried,52900,4,110000,Asset Finance,263800,24,13300,2000,0.289,2.398,9,1,1,61400,40200,42,0.745,1.0,9,2,0.865,Late,0,0.034,Low
5044575,144575,2024-04-23,Eldoret,Uasin Gishu,32,Salaried,65600,10,268700,Agriculture,164900,6,31300,3500,0.53,0.614,9,0,0,67200,50500,105,0.847,0.764,3,0,0.99,Current,0,0.0059,Low
5045692,145692,2024-04-23,Kisumu,Kiambu,54,Business Owner,99400,2,109800,Business,441900,24,19700,25600,0.456,4.025,5,0,3,101000,72100,19,0.984,0.916,5,1,0.882,Late,0,0.1354,Moderate
