loan_id,borrower_id,application_date,branch,county,age,employment_type,monthly_income_kes,membership_years,savings_balance_kes,loan_product,loan_amount_kes,loan_term_months,monthly_repayment_kes,other_monthly_debt_kes,debt_to_income_ratio,loan_to_savings_ratio,previous_loans,previous_defaults,previous_late_payments,avg_monthly_inflows_kes,avg_monthly_outflows_kes,mobile_money_active_months,utility_payment_consistency,income_consistency_score,days_overdue,late_payment_count_current,repayment_ratio,loan_status,default,generated_default_probability,risk_category,loan_to_income_ratio,total_debt_service_ratio,monthly_cash_flow,cash_flow_to_income_ratio,repayment_to_income_ratio,savings_to_income_ratio,repayment_ratio_group,debt_service_group,savings_ratio_group,default_probability,risk_score,risk_band
5004302,104302,2024-05-04,Westlands,Nairobi,34,Farmer,67900,6,159200,Emergency,155000,12,13500,21700,0.31958762886597936,0.974,6,0,1,88100,59100,72,0.958,0.61,1,0,0.906,Late,0,0.0402,Low,2.2827687776141383,0.5184094256259205,29000,0.4270986745213549,0.19882179675994108,2.3446244477172313,0-30%,50-70%,200-300%,0.01967737340202481,1.9677373402024811,Low Risk
5011976,111976,2024-05-04,Mombasa,Nairobi,48,Casual,79300,5,199000,Business,615800,12,55200,12000,0.15132408575031525,3.094,5,0,2,87000,82400,56,0.86,0.673,10,0,0.992,Current,0,0.1647,Moderate,7.765447667087011,0.8474148802017655,4600,0.058007566204287514,0.6960907944514502,2.509457755359395,50-70%,70-100%,200-300%,0.11168523714912655,11.168523714912656,Moderate Risk
5047586,147586,2024-05-04,Meru,Nairobi,34,Salaried,55300,2,116900,School Fees,199000,12,19500,10100,0.18264014466546113,1.702,2,0,0,50600,48000,24,1.0,0.873,7,1,0.879,Late,0,0.0422,Low,3.5985533453887886,0.5352622061482821,2600,0.04701627486437613,0.352622061482821,2.1139240506329116,30-50%,50-70%,200-300%,0.03767358583554429,3.767358583554429,Low Risk
5008362,108362,2024-05-04,Westlands,Kiambu,22,Salaried,56100,2,169000,Emergency,271000,3,102200,15400,0.27450980392156865,1.604,5,0,1,55700,45200,17,0.697,0.832,40,2,0.488,Defaulted,1,0.3974,High,4.83065953654189,2.0962566844919786,10500,0.18716577540106952,1.82174688057041,3.0124777183600715,100%+,100%+,300%+,0.20911516586486992,20.911516586486993,Higher Risk
5022308,122308,2024-05-04,Meru,Other,37,Salaried,83700,3,50900,Agriculture,246000,6,47100,20100,0.24014336917562723,4.833,2,0,0,96600,78500,25,0.627,0.724,16,1,0.94,Late,0,0.1496,Moderate,2.939068100358423,0.8028673835125448,18100,0.2162485065710872,0.5627240143369175,0.6081242532855436,50-70%,70-100%,0-100%,0.17220588003562876,17.220588003562874,Moderate Risk
5004322,104322,2024-05-04,Westlands,Mombasa,21,Farmer,22600,3,23600,Business,66600,12,6400,7400,0.3274336283185841,2.822,1,0,1,26400,20900,35,0.708,0.91,0,1,0.926,Current,0,0.0691,Low,2.9469026548672566,0.6106194690265486,5500,0.24336283185840707,0.2831858407079646,1.0442477876106195,0-30%,50-70%,100-200%,0.04920715662270905,4.920715662270905,Low Risk
5004036,104036,2024-05-04,Westlands,Kiambu,32,Farmer,45400,4,43800,Asset Finance,178900,60,3300,4800,0.10572687224669604,4.084,6,0,0,51200,36900,39,1.0,0.562,2,1,0.849,Current,0,0.0996,Low,3.9405286343612334,0.17841409691629956,14300,0.31497797356828194,0.07268722466960352,0.9647577092511013,0-30%,0-30%,0-100%,0.08799465197284502,8.799465197284501,Low Risk
5021293,121293,2024-05-04,Nairobi CBD,Kisumu,27,Salaried,64700,11,163500,Emergency,340600,3,136700,14800,0.2287480680061824,2.083,17,0,0,78300,68800,111,1.0,0.941,7,0,0.833,Late,0,0.0608,Low,5.2642967542503865,2.3415765069551777,9500,0.14683153013910355,2.1128284389489953,2.527047913446677,100%+,100%+,200-300%,0.08457383752095206,8.457383752095206,Low Risk
5007471,107471,2024-05-04,Nairobi CBD,Embu,33,Casual,23500,5,141200,Agriculture,123900,12,11200,3400,0.14468085106382977,0.877,9,0,1,27600,18500,42,0.575,0.769,11,2,0.944,Late,0,0.0402,Low,5.272340425531915,0.6212765957446809,9100,0.3872340425531915,0.4765957446808511,6.008510638297873,30-50%,50-70%,300%+,0.029437652907926482,2.943765290792648,Low Risk
5001627,101627,2024-05-04,Nyeri,Other,48,Salaried,67600,6,219800,Development,180300,12,18200,21100,0.3121301775147929,0.82,1,0,0,87800,79300,53,0.986,0.636,2,0,0.901,Late,0,0.0113,Low,2.6671597633136095,0.5813609467455622,8500,0.1257396449704142,0.2692307692307692,3.2514792899408285,0-30%,50-70%,300%+,0.021090175729047634,2.1090175729047633,Low Risk
5032818,132818,2024-05-04,Nairobi CBD,Uasin Gishu,34,Salaried,99000,12,225400,Asset Finance,471000,60,9200,20900,0.2111111111111111,2.09,9,0,0,120300,83600,130,0.83,0.807,1,1,0.945,Late,0,0.0053,Low,4.757575757575758,0.30404040404040406,36700,0.3707070707070707,0.09292929292929293,2.2767676767676766,0-30%,30-50%,200-300%,0.014610700455214905,1.4610700455214904,Low Risk
5034586,134586,2024-05-04,Mombasa,Mombasa,21,Salaried,112700,5,276400,Development,629600,12,63200,14100,0.1251109139307897,2.278,6,0,2,123900,104700,40,0.607,0.996,5,2,0.933,Late,0,0.042,Low,5.586512866015972,0.6858917480035492,19200,0.17036379769299023,0.5607808340727596,2.452528837622005,50-70%,50-70%,200-300%,0.05309688868288155,5.309688868288156,Low Risk
5019338,119338,2024-05-04,Kisumu,Other,25,Business Owner,110400,5,581500,Business,737100,24,33900,30300,0.27445652173913043,1.268,9,0,1,142400,118300,60,0.794,0.832,4,0,0.991,Current,0,0.0214,Low,6.676630434782608,0.5815217391304348,24100,0.21829710144927536,0.3070652173913043,5.267210144927536,30-50%,50-70%,300%+,0.0425793225064729,4.25793225064729,Low Risk
5024497,124497,2024-05-04,Eldoret,Nairobi,43,Salaried,70100,5,185400,Business,222200,24,10400,17400,0.24821683309557774,1.198,11,0,2,87400,74000,56,0.731,0.574,8,0,0.879,Late,0,0.0662,Low,3.1697574893009985,0.39657631954350925,13400,0.19115549215406563,0.14835948644793154,2.644793152639087,0-30%,30-50%,200-300%,0.025796950144517748,2.579695014451775,Low Risk
5000847,100847,2024-05-04,Nairobi CBD,Kisumu,65,Salaried,120000,6,273100,Business,877400,24,40100,4400,0.03666666666666667,3.213,12,0,1,159900,129200,52,1.0,0.837,14,1,0.954,Late,0,0.0785,Low,7.3116666666666665,0.37083333333333335,30700,0.25583333333333336,0.33416666666666667,2.2758333333333334,30-50%,30-50%,200-300%,0.0691080738127137,6.910807381271369,Low Risk
5016242,116242,2024-05-04,Nyeri,Machakos,30,Self-Employed,42600,10,64200,Development,257100,12,25600,1700,0.03990610328638498,4.005,13,0,1,38100,25600,98,0.887,0.894,1,0,0.964,Late,0,0.0162,Low,6.035211267605634,0.6408450704225352,12500,0.2934272300469484,0.6009389671361502,1.5070422535211268,50-70%,50-70%,100-200%,0.055999806080064905,5.599980608006491,Low Risk
5028470,128470,2024-05-04,Meru,Machakos,27,Salaried,90500,4,354200,Agriculture,478900,6,87700,30500,0.3370165745856354,1.352,3,1,4,99100,77700,41,0.799,0.498,1,0,0.901,Current,0,0.0919,Low,5.29171270718232,1.3060773480662984,21400,0.23646408839779007,0.969060773480663,3.9138121546961324,70-100%,100%+,300%+,0.11398090447765036,11.398090447765036,Moderate Risk
5034133,134133,2024-05-05,Nairobi CBD,Other,49,Salaried,58600,3,105800,Development,163700,12,14900,4600,0.07849829351535836,1.547,4,1,0,77100,59900,26,0.52,1.0,5,0,0.902,Late,0,0.0437,Low,2.7935153583617747,0.33276450511945393,17200,0.2935153583617747,0.25426621160409557,1.8054607508532423,0-30%,30-50%,100-200%,0.06024205600112736,6.024205600112736,Low Risk
5020194,120194,2024-05-05,Nairobi CBD,Mombasa,26,Business Owner,44900,2,189100,Agriculture,172600,12,16000,1400,0.031180400890868598,0.913,6,0,1,40700,32000,16,0.846,0.715,0,0,0.96,Current,0,0.0194,Low,3.844097995545657,0.38752783964365256,8700,0.19376391982182628,0.35634743875278396,4.211581291759465,30-50%,30-50%,300%+,0.030537381444920193,3.0537381444920193,Low Risk
5010268,110268,2024-05-05,Thika,Nairobi,36,Self-Employed,63200,9,283700,Emergency,368100,3,144600,8300,0.13132911392405064,1.297,13,0,2,55800,51300,75,0.741,0.531,7,0,0.981,Late,0,0.1283,Moderate,5.824367088607595,2.4193037974683542,4500,0.07120253164556962,2.287974683544304,4.488924050632911,100%+,100%+,300%+,0.082236437587242,8.2236437587242,Low Risk
5037769,137769,2024-05-05,Kisumu,Kisumu,44,Casual,39200,4,93600,Business,156200,6,27600,6200,0.15816326530612246,1.669,2,0,1,52600,40400,43,0.897,0.558,3,1,0.92,Late,0,0.0758,Low,3.9846938775510203,0.8622448979591837,12200,0.3112244897959184,0.7040816326530612,2.3877551020408165,70-100%,70-100%,200-300%,0.0709713971815148,7.09713971815148,Low Risk
5037885,137885,2024-05-05,Nakuru,Nakuru,36,Salaried,79700,4,98000,Agriculture,309200,18,18100,7600,0.09535759096612297,3.155,2,0,0,76500,61100,47,0.665,0.85,1,0,0.979,Current,0,0.0677,Low,3.879548306148055,0.3224592220828105,15400,0.1932245922208281,0.22710163111668757,1.2296110414052697,0-30%,30-50%,100-200%,0.060337691029783536,6.033769102978353,Low Risk
5035079,135079,2024-05-05,Westlands,Kakamega,47,Self-Employed,45500,3,225000,Asset Finance,199900,60,3600,15500,0.34065934065934067,0.888,6,0,1,57700,45100,29,0.501,0.862,3,1,0.984,Current,0,0.033,Low,4.393406593406594,0.4197802197802198,12600,0.27692307692307694,0.07912087912087912,4.945054945054945,0-30%,30-50%,300%+,0.03220973421611785,3.220973421611785,Low Risk
5000471,100471,2024-05-05,Nakuru,Embu,42,Salaried,38900,5,105300,Development,129400,24,6400,12600,0.32390745501285345,1.229,12,1,3,40300,30700,52,0.879,0.642,10,0,0.93,Current,0,0.042,Low,3.326478149100257,0.4884318766066838,9600,0.2467866323907455,0.16452442159383032,2.7069408740359897,0-30%,30-50%,200-300%,0.03484565617947389,3.484565617947389,Low Risk
5045020,145020,2024-05-05,Embu,Embu,36,Casual,31600,3,120200,Development,206000,12,18500,10400,0.3291139240506329,1.714,5,0,0,37000,28500,27,1.0,0.902,4,0,0.826,Late,0,0.0458,Low,6.518987341772152,0.9145569620253164,8500,0.2689873417721519,0.5854430379746836,3.8037974683544302,50-70%,70-100%,300%+,0.07196893700873702,7.196893700873702,Low Risk
5021202,121202,2024-05-05,Mombasa,Machakos,36,Self-Employed,91700,2,295200,Emergency,775300,3,297700,21800,0.23773173391494,2.626,4,1,1,105900,87500,16,0.895,0.777,6,0,0.875,Late,0,0.3588,High,8.45474372955289,3.484187568157034,18400,0.20065430752453653,3.2464558342420937,3.219193020719738,100%+,100%+,300%+,0.5024515854162407,50.24515854162407,Higher Risk
5028578,128578,2024-05-05,Westlands,Meru,35,Casual,44400,1,213300,Business,469900,24,22000,1600,0.036036036036036036,2.203,5,0,2,45500,43600,9,0.872,0.867,1,1,1.018,Late,0,0.0904,Low,10.583333333333334,0.5315315315315315,1900,0.04279279279279279,0.4954954954954955,4.804054054054054,30-50%,50-70%,300%+,0.11930462004571805,11.930462004571805,Moderate Risk
5013652,113652,2024-05-05,Eldoret,Nairobi,44,Salaried,98900,10,158300,Agriculture,438600,12,44500,22700,0.2295247724974722,2.771,18,1,1,125900,92600,107,0.791,0.942,8,1,0.873,Late,0,0.0577,Low,4.434782608695652,0.679474216380182,33300,0.3367037411526795,0.4499494438827098,1.6006066734074822,30-50%,50-70%,100-200%,0.0380845485976373,3.8084548597637298,Low Risk
5014219,114219,2024-05-05,Eldoret,Meru,37,Salaried,33500,2,137500,Agriculture,216200,6,39000,900,0.026865671641791045,1.572,5,0,2,32200,27900,20,0.911,0.41,6,0,0.933,Late,0,0.0983,Low,6.453731343283582,1.191044776119403,4300,0.12835820895522387,1.164179104477612,4.104477611940299,100%+,100%+,300%+,0.08462600166502553,8.462600166502552,Low Risk
5048292,148292,2024-05-05,Eldoret,Meru,53,Salaried,64800,6,125300,Development,362600,36,10900,11100,0.1712962962962963,2.894,5,0,1,59500,44300,50,0.979,0.819,14,0,0.862,Late,0,0.06,Low,5.595679012345679,0.3395061728395062,15200,0.2345679012345679,0.16820987654320987,1.933641975308642,0-30%,30-50%,100-200%,0.036994588929706786,3.6994588929706786,Low Risk
5034853,134853,2024-05-05,Eldoret,Meru,43,Self-Employed,89600,5,99800,Agriculture,655700,6,127600,9700,0.10825892857142858,6.57,3,1,0,113000,106500,55,0.877,0.675,116,5,0.523,Severely Delinquent,1,0.7713,Very High,7.318080357142857,1.5323660714285714,6500,0.07254464285714286,1.4241071428571428,1.1138392857142858,100%+,100%+,100-200%,0.5026542655245485,50.26542655245485,Higher Risk
5039744,139744,2024-05-05,Embu,Other,49,Farmer,45900,7,133100,Agriculture,139900,18,8500,10000,0.2178649237472767,1.051,10,1,1,58200,39400,68,0.729,0.829,5,0,1.009,Late,0,0.051,Low,3.047930283224401,0.40305010893246185,18800,0.4095860566448802,0.18518518518518517,2.899782135076253,0-30%,30-50%,200-300%,0.02396538343410287,2.3965383434102874,Low Risk
5031066,131066,2024-05-05,Nairobi CBD,Nyeri,21,Farmer,126300,1,496300,Development,575400,36,17300,28300,0.22406967537608868,1.159,4,0,2,135300,92400,11,0.806,0.625,7,2,0.985,Current,0,0.0524,Low,4.555819477434679,0.36104513064133015,42900,0.33966745843230406,0.1369754552652415,3.929532858273951,0-30%,30-50%,300%+,0.05145648954069519,5.145648954069519,Low Risk
5034418,134418,2024-05-05,Kisumu,Other,32,Salaried,72000,6,126100,Emergency,172300,6,31500,21200,0.29444444444444445,1.366,9,0,0,96500,86100,48,0.753,1.0,4,0,0.881,Late,0,0.0258,Low,2.3930555555555557,0.7319444444444444,10400,0.14444444444444443,0.4375,1.7513888888888889,30-50%,70-100%,100-200%,0.030556680260719428,3.0556680260719427,Low Risk
5021562,121562,2024-05-05,Thika,Nairobi,48,Salaried,49900,2,67700,Emergency,183300,6,31800,5500,0.11022044088176353,2.708,4,0,1,62400,57900,16,0.798,0.73,7,2,0.892,Current,0,0.084,Low,3.6733466933867733,0.7474949899799599,4500,0.09018036072144289,0.6372745490981964,1.3567134268537073,50-70%,70-100%,100-200%,0.08682971410764273,8.682971410764273,Low Risk
5028274,128274,2024-05-05,Nyeri,Kiambu,39,Salaried,68400,5,133800,Development,256700,12,23200,23900,0.34941520467836257,1.919,4,1,0,87500,70200,51,0.8,0.837,3,2,0.927,Late,0,0.0219,Low,3.752923976608187,0.6885964912280702,17300,0.25292397660818716,0.3391812865497076,1.956140350877193,30-50%,50-70%,100-200%,0.05139072019927451,5.13907201992745,Low Risk
5026372,126372,2024-05-05,Kisumu,Nyeri,37,Salaried,50800,1,59100,Business,250900,12,24200,3100,0.0610236220472441,4.245,2,1,2,44300,34600,11,1.0,0.91,71,2,0.654,Defaulted,1,0.1746,Moderate,4.938976377952756,0.5374015748031497,9700,0.19094488188976377,0.4763779527559055,1.1633858267716535,30-50%,50-70%,100-200%,0.19044572615342467,19.044572615342467,Moderate Risk
5023528,123528,2024-05-05,Nairobi CBD,Kisumu,21,Self-Employed,35700,4,51100,Business,216300,24,10000,10800,0.3025210084033613,4.233,4,0,0,47600,42800,37,0.868,0.871,4,2,0.91,Late,0,0.1142,Moderate,6.0588235294117645,0.5826330532212886,4800,0.13445378151260504,0.2801120448179272,1.4313725490196079,0-30%,50-70%,100-200%,0.11229971258023493,11.229971258023493,Moderate Risk
5008116,108116,2024-05-05,Thika,Nairobi,35,Salaried,19800,2,20200,Development,58800,12,5300,6500,0.3282828282828283,2.911,0,0,0,19700,13200,23,0.822,0.732,10,1,0.943,Current,0,0.0513,Low,2.9696969696969697,0.5959595959595959,6500,0.3282828282828283,0.2676767676767677,1.02020202020202,0-30%,50-70%,100-200%,0.056047235142769804,5.60472351427698,Low Risk
5007696,107696,2024-05-05,Nakuru,Nairobi,38,Business Owner,79900,6,43400,Asset Finance,262400,48,5800,18100,0.2265331664580726,6.046,7,0,5,76800,66600,58,0.659,0.879,2,0,0.837,Late,0,0.1279,Moderate,3.2841051314142677,0.29912390488110135,10200,0.1276595744680851,0.07259073842302878,0.5431789737171464,0-30%,0-30%,0-100%,0.0783339763663343,7.833397636633429,Low Risk
5049721,149721,2024-05-05,Thika,Machakos,21,Business Owner,89200,6,231900,Development,531900,24,24200,4100,0.04596412556053812,2.294,7,0,0,110600,84600,66,0.611,0.779,2,1,0.939,Current,0,0.0377,Low,5.963004484304933,0.3172645739910314,26000,0.2914798206278027,0.2713004484304933,2.5997757847533634,0-30%,30-50%,200-300%,0.04899721590913316,4.899721590913316,Low Risk
5019331,119331,2024-05-05,Thika,Embu,38,Salaried,51900,4,211100,Business,354100,36,10700,1400,0.02697495183044316,1.677,7,0,0,55100,38900,34,0.564,0.349,100,3,0.346,Restructured,1,0.0239,Low,6.8227360308285165,0.23314065510597304,16200,0.31213872832369943,0.20616570327552985,4.067437379576108,0-30%,0-30%,300%+,0.04974225047778904,4.974225047778904,Low Risk
5014453,114453,2024-05-05,Embu,Nyeri,39,Self-Employed,83400,4,423100,School Fees,253100,3,92300,11200,0.1342925659472422,0.598,7,1,3,103500,77900,36,0.796,0.836,5,0,1.011,Late,0,0.0812,Low,3.0347721822541964,1.2410071942446044,25600,0.3069544364508393,1.1067146282973621,5.0731414868105515,100%+,100%+,300%+,0.0608716763877908,6.08716763877908,Low Risk
5018482,118482,2024-05-05,Meru,Nairobi,45,Farmer,39600,3,117900,Agriculture,93400,12,8200,2000,0.050505050505050504,0.792,10,0,1,39200,35600,36,0.599,0.523,7,0,0.862,Current,0,0.0533,Low,2.3585858585858586,0.25757575757575757,3600,0.09090909090909091,0.20707070707070707,2.977272727272727,0-30%,0-30%,200-300%,0.03502274958478862,3.502274958478862,Low Risk
5033281,133281,2024-05-05,Nyeri,Uasin Gishu,50,Self-Employed,42800,7,151300,Emergency,181700,3,71300,6500,0.15186915887850466,1.201,8,2,2,53400,43000,58,0.725,0.794,20,1,0.848,Current,0,0.2214,Moderate,4.2453271028037385,1.8177570093457944,10400,0.24299065420560748,1.6658878504672898,3.5350467289719627,100%+,100%+,300%+,0.09607430152635932,9.607430152635931,Low Risk
5017522,117522,2024-05-05,Thika,Nairobi,35,Self-Employed,61700,5,1400,School Fees,181100,12,17300,4300,0.06969205834683954,129.357,7,0,1,77300,52500,59,0.743,0.741,57,1,0.487,Restructured,1,1.0,Very High,2.93517017828201,0.3500810372771475,24800,0.4019448946515397,0.28038897893030795,0.022690437601296597,0-30%,30-50%,0-100%,0.9728997854110369,97.2899785411037,Higher Risk
5012225,112225,2024-05-05,Kisumu,Meru,28,Business Owner,55400,6,247000,Emergency,347800,12,31900,9100,0.16425992779783394,1.408,13,0,2,63600,49200,53,0.826,0.966,6,0,0.918,Late,0,0.039,Low,6.277978339350181,0.740072202166065,14400,0.259927797833935,0.575812274368231,4.458483754512636,50-70%,70-100%,300%+,0.038820142379975234,3.8820142379975233,Low Risk
5015669,115669,2024-05-05,Meru,Meru,60,Business Owner,97900,2,222100,Business,716800,36,20900,26300,0.2686414708886619,3.227,4,0,0,88200,58000,18,0.923,0.843,2,0,0.9,Current,0,0.164,Moderate,7.321756894790603,0.4821246169560776,30200,0.3084780388151175,0.21348314606741572,2.268641470888662,0-30%,30-50%,200-300%,0.09092609129933266,9.092609129933265,Low Risk
5032662,132662,2024-05-05,Meru,Embu,35,Salaried,84600,10,175000,Development,333000,36,10200,4400,0.05200945626477541,1.903,20,0,2,84200,76900,96,0.855,0.732,8,2,0.904,Late,0,0.0119,Low,3.9361702127659575,0.17257683215130024,7300,0.08628841607565012,0.12056737588652482,2.0685579196217496,0-30%,0-30%,200-300%,0.01812658552368421,1.812658552368421,Low Risk
5031480,131480,2024-05-05,Nakuru,Embu,40,Farmer,49200,7,242900,Development,339600,36,10200,13100,0.266260162601626,1.398,9,0,1,48700,38200,64,0.545,0.754,6,0,0.851,Late,0,0.0187,Low,6.902439024390244,0.4735772357723577,10500,0.21341463414634146,0.2073170731707317,4.936991869918699,0-30%,30-50%,300%+,0.027692019586599184,2.7692019586599184,Low Risk
5011288,111288,2024-05-05,Nyeri,Embu,39,Self-Employed,69800,5,337000,Agriculture,560800,18,36800,11200,0.16045845272206305,1.664,9,0,0,77600,61000,48,0.628,0.76,4,1,0.893,Late,0,0.0462,Low,8.034383954154729,0.6876790830945558,16600,0.23782234957020057,0.5272206303724928,4.828080229226361,50-70%,50-70%,300%+,0.050105014604313845,5.010501460431384,Low Risk
5043139,143139,2024-05-05,Westlands,Nairobi,30,Salaried,163100,3,623100,Business,980000,24,48600,51500,0.3157572041692213,1.573,7,1,2,204400,192100,31,0.643,0.626,6,0,0.929,Current,0,0.2555,High,6.008583690987124,0.6137339055793991,12300,0.07541385652973635,0.2979767014101778,3.8203556100551808,0-30%,50-70%,300%+,0.0891979023517463,8.919790235174629,Low Risk
5031581,131581,2024-05-05,Embu,Nyeri,27,Business Owner,173600,4,282800,Agriculture,661400,12,66700,38900,0.22407834101382487,2.339,6,0,3,229000,157900,32,0.839,0.916,4,0,0.922,Current,0,0.1733,Moderate,3.8099078341013826,0.6082949308755761,71100,0.40956221198156684,0.38421658986175117,1.6290322580645162,30-50%,50-70%,100-200%,0.05654427591003505,5.654427591003505,Low Risk
5001411,101411,2024-05-05,Nyeri,Other,45,Salaried,82600,2,64400,Business,387900,24,17200,13700,0.16585956416464892,6.023,5,0,1,80800,58400,22,0.902,0.712,1,0,0.998,Late,0,0.2202,Moderate,4.696125907990314,0.37409200968523004,22400,0.2711864406779661,0.20823244552058112,0.7796610169491526,0-30%,30-50%,0-100%,0.176975540058486,17.697554005848602,Moderate Risk
5022262,122262,2024-05-05,Nakuru,Nakuru,43,Self-Employed,50300,10,248900,School Fees,365700,12,33400,2400,0.04771371769383698,1.469,20,0,1,50800,35100,79,0.712,0.74,1,0,0.852,Late,0,0.0126,Low,7.270377733598409,0.7117296222664016,15700,0.3121272365805169,0.6640159045725647,4.9483101391650095,50-70%,70-100%,300%+,0.020587971419833602,2.0587971419833604,Low Risk
5031511,131511,2024-05-05,Nakuru,Nairobi,30,Self-Employed,94200,10,357200,Asset Finance,216500,36,6700,3700,0.03927813163481953,0.606,13,0,2,116500,108700,114,0.961,0.618,1,1,0.852,Late,0,0.0064,Low,2.298301486199575,0.11040339702760085,7800,0.08280254777070063,0.07112526539278131,3.791932059447983,0-30%,0-30%,300%+,0.01053883466225085,1.053883466225085,Low Risk
